id,Fermi name,Counterpart name,Bzcat5 name,Optical Class,RA (J2000.0),Dec (J2000.0),LII,BII,AngSep(deg),Theta95(deg),Redshift,SED Class,Log nuSync.(Hz),Log nuSync.Z corr.(Hz),Probability Bayesian,Reliability LR RG,Reliability LR XG,Significance,Flux 1-100 GeV (ph/cm2/s),Flux 1-100 GeV Error,Spectral Index,Spectral Type,Power Law Index,Radio flux(mJy),Radio flag,X Flux(erg cm-2 s-1),USNOVmag,SDSSVmag,ARO,AOX,CLEAN
954,3FGL J1314.8+2349,TXS 1312+240,5BZBJ1314+2348,bll,198.6825255,23.8074396,1.91,83.78,0.034,0.039,0.000,ISP,14.93,14.93,1,0.88,0.85,21.89,0.0000000014177626,1.09e-10,2.0479,PowerLaw,2.05,184.2576,nvss,1.77e-12,17.3886,16.31,0.4106,1.3985,Y
955,3FGL J1315.4+1130,1RXS J131531.9+113327,, bcu II,198.886583,11.5587679,324.07,73.43,0.047,0.131,0.000,HSP,16.525,16.525,0.98,0.000,0.8,4.32,0.00000000025594477,7.50e-11,1.9621,PowerLaw,1.96,20.7252,nvss,2.94e-12,19.0876,18.39,0.3904,1.0044,Y
956,3FGL J1316.0-3338,PKS 1313-333,5BZQJ1316-3338,fsrq,199.0332747,-33.64977019,308.8,28.93,0.027,0.041,1.21,LSP,13.12,13.464,1,0.96,0.000,25.3,0.000000002296322,1.49e-10,2.3227,PowerLaw,2.32,1278.2679,nvss,0.000,17.6163,0.000,0.7253,1.1859,Y
957,3FGL J1317.8+3429,S4 1315+34,5BZQJ1317+3425,fsrq,199.4020591,34.42109233,86.93,80.79,0.094,0.176,1.05,LSP,13.118,13.43,0.99,0.85,0.000,6.11,0.00000000025125466,5.81e-11,2.5836,PowerLaw,2.58,529.4026,nvss,5.52e-13,19.0788,18.37,0.7094,1.1529,Y
958,3FGL J1318.7-1232,PMN J1318-1235,, bcu II,199.6785556,-12.58440185,313.26,49.73,0.046,0.081,0.000,LSP,13.45,13.45,0.99,0.000,0.000,8.4,0.00000000054662286,8.95e-11,2.3475,PowerLaw,2.35,44.1036,nvss,0.000,0.000,0.000,-9.9,-9.9,Y
959,3FGL J1319.3+1402,RX J1319.4+1405,5BZBJ1319+1405,bll,199.8822606,14.09253359,331.01,75.4,0.061,0.081,0.573,HSP,15.3,15.497,0.99,0.000,0.000,4.3,0.00000000018791459,6.26e-11,1.8654,PowerLaw,1.87,77.067,nvss,0.000,17.55,17.2,0.3941,1.5594,Y
960,3FGL J1319.6+7759,NVSS J131921+775823,, bcu II,199.8386054,77.97283384,121.06,39.05,0.029,0.055,0.000,ISP,14.435,14.435,0.99,0.000,0.000,9.1,0.00000000033496683,6.15e-11,1.7854,PowerLaw,1.79,25.8501,wise/nvss,0.000,17.6026,0.000,0.3466,-9.9,Y
961,3FGL J1321.0+2215,TXS 1318+225,5BZQJ1321+2216,fsrq,200.2966773,22.27003006,358.8,81.68,0.027,0.056,0.943,LSP,13.05,13.338,1,0.91,0.000,20.58,0.0000000012898626,1.09e-10,2.4218,PowerLaw,2.42,314.0684,nvss,0.000,19.4144,18.16,0.6781,-9.9,Y
962,3FGL J1321.7+8312,S5 1322+83,, fsrq,200.4400373,83.2703954,121.86,33.79,0.064,0.074,1.024,LSP,13,13.306,0.97,0.9,0.000,12.66,0.00000000050528942,6.84e-11,2.5718,PowerLaw,2.57,565.5115,nvss,0.000,0.000,0.000,-9.9,-9.9,Y
963,3FGL J1322.3+0839,NVSS J132210+084231,, bcu II,200.541874,8.70859731,325.88,70.19,0.065,0.109,0.000,LSP,13.16,13.16,0.98,0.000,0.000,7.76,0.00000000047254395,8.18e-11,2.2526,PowerLaw,2.25,71.3381,nvss,0.000,19.3769,18.38,0.5465,1.4001,Y
964,3FGL J1322.6-1619,PMN J1322-1617,, bcu II,200.681684,-16.290151,313.75,45.92,0.032,0.111,0.000,LSP,13.67,13.67,0.99,0.000,0.000,5.32,0.00000000036434408,7.94e-11,2.3564,PowerLaw,2.36,111.2548,nvss,0.000,18.7227,0.000,0.5536,-9.9,Y
965,3FGL J1322.8-0938,PKS B1319-093,5BZQJ1322-0937,fsrq,200.6538027,-9.627166603,315.61,52.47,0.054,0.09,1.864,LSP,12.53,12.987,0.99,0.88,0.000,14.39,0.00000000073653439,9.45e-11,2.6294,PowerLaw,2.63,403.5829,nvss,0.000,19.2623,0.000,0.775,0.9859,N
966,3FGL J1322.8-0938,PMN J1323-0943,, bcu II,200.76275,-9.72556723,315.75,52.35,0.098,0.09,0.000,LSP,12.6,12.6,0.000,0.81,0.000,14.39,0.00000000073653439,9.45e-11,2.6294,PowerLaw,2.63,320.6626,nvss,0.000,0.000,0.000,-9.9,-9.9,N
967,3FGL J1322.9+0435,RBS 1257,5BZGJ1323+0439,bll,200.754333,4.66348623,322.84,66.3,0.07,0.071,0.224,HSP,16.268,16.355,0.99,0.000,0.83,6.13,0.00000000027012892,7.17e-11,1.7396,PowerLaw,1.74,37.0896,nvss,4.49e-12,17.275,17.24,0.4083,0.9721,Y
968,3FGL J1323.0+2942,4C +29.48,, bcu II,200.7536395,29.69578115,55.06,82.6,0.017,0.039,0.000,LSP,13.4,13.4,0.000,0.97,0.000,17.67,0.0000000011488748,1.04e-10,2.1452,PowerLaw,2.15,1369.7178,nvss,3.61e-13,0.000,19.7,0.7956,1.152,Y
969,3FGL J1323.9+1405,RX J1323.9+1406,5BZBJ1323+1405,bll,200.993688,14.1002957,334.76,74.92,0.006,0.095,0.000,ISP,14.655,14.655,1,0.000,0.81,6.31,0.00000000037922013,7.50e-11,2.076,PowerLaw,2.08,31.3213,nvss,1.70e-12,17.9941,18.11,0.4346,1.0767,Y
970,3FGL J1325.4-4301,Cen A Core,5BZUJ1325-4301,rdg,201.3650634,-43.01911243,309.51,19.41,0.011,0.028,0.0018,LSP,13.445,13.446,1,1,0.96,43.86,0.0000000034226764,1.68e-10,2.703,PowerLaw,2.7,3.4200e+5,sumss,1.51e-11,0.000,0.000,-9.9,-9.9,Y
971,3FGL J1326.1+2931,TXS 1323+298,5BZBJ1326+2933,bll,201.56242,29.55856,52.56,81.96,0.036,0.059,0.000,ISP,14.475,14.475,1,0.83,0.000,4.81,0.00000000022929128,7.42e-11,2.0695,PowerLaw,2.07,111.7528,nvss,0.000,19.0674,17.74,0.2751,1.0945,Y
972,3FGL J1326.8+2211,B2 1324+22,5BZQJ1327+2210,fsrq,201.7535888,22.18060077,3.37,80.52,0.029,0.047,1.4,LSP,12.515,12.895,1,0.95,0.000,26.22,0.0000000016556837,1.21e-10,2.3336,LogParabola,2.45,850.6374,nvss,5.69e-13,18.5647,18.48,0.7628,1.127,Y
973,3FGL J1327.9+2524,NVSS J132758+252750,5BZBJ1327+2527,bll,201.994385,25.4639422,23.48,81.64,0.063,0.066,0.000,ISP,14.56,14.56,0.98,0.000,0.000,4.31,0.0000000001373073,6.46e-11,1.6784,PowerLaw,1.68,10.2626,nvss,0.000,19.854,18.97,0.4736,-9.9,Y
974,3FGL J1328.5-4728,1WGA J1328.6-4727,, bcu II,202.1692654,-47.46373767,309.43,14.93,0.023,0.028,0.000,HSP,15.645,15.645,1,0.87,0.000,12.12,0.0000000008065183,1.72e-10,1.6994,PowerLaw,1.7,123.6,sumss,0.000,17.4349,0.000,0.3864,1.4808,N
975,3FGL J1330.0+4437,1RXS J133021.4+444117,5BZBJ1330+4441,bll,202.590037,44.6892218,101.51,70.78,0.081,0.095,0.000,ISP,14.56,14.56,0.98,0.000,0.000,7.3,0.00000000032783326,6.01e-11,2.0257,PowerLaw,2.03,21.2261,nvss,1.32e-12,0.000,18,0.389,1.1429,Y
976,3FGL J1330.0-3818,Tol 1326-379,, fsrq,202.3299246,-38.23850102,311.06,24.03,0.157,0.266,0.02843,LSP,13.96,13.972,0.9,0.000,0.000,5.44,0.00000000031292602,8.12e-11,2.7807,PowerLaw,2.78,71.5688,nvss,9.08e-13,11.517,0.000,-0.0363,2.2632,Y
977,3FGL J1330.5+3023,3C 286,, css,202.7845336,30.50915534,56.51,80.67,0.176,0.239,0.000,LSP,12.39,12.39,0.98,0.97,0.000,5.25,0.00000000024549443,6.13e-11,2.6,PowerLaw,2.6,1.4903e+4,nvss,3.43e-13,17.6507,17.07,0.8095,1.5654,Y
978,3FGL J1330.6+7002,NVSS J133025+700141,5BZBJ1330+7001,bll,202.6075354,70.02740877,118.09,46.73,0.023,0.044,0.000,ISP,14.32,14.32,1,0.000,0.87,10.88,0.00000000038121492,5.67e-11,1.8433,PowerLaw,1.84,21.1784,nvss,1.53e-12,16.9708,0.000,0.2895,1.3122,Y
979,3FGL J1330.9+5201,87GB 132842.6+521750,5BZUJ1330+5202,bcu I,202.677497,52.0376263,109.07,64.02,0.042,0.069,0.688,LSP,12.585,12.812,1,0.81,0.000,6.13,0.0000000002683351,5.62e-11,2.2487,PowerLaw,2.25,83.9938,nvss,0.000,20.9,18.4,0.5421,-9.9,Y
980,3FGL J1331.1-1328,PMN J1331-1326,, bcu II,202.83465,-13.4350581,317.6,48.29,0.066,0.113,0.000,ISP,14.055,14.055,0.95,0.000,0.000,5.48,0.00000000050438109,1.04e-10,2.3738,PowerLaw,2.37,51.2921,nvss,0.000,18.8618,0.000,0.5436,-9.9,N
981,3FGL J1331.5+1711,TXS 1329+174,5BZBJ1331+1712,bll,202.8893517,17.21405419,348.07,76.42,0.017,0.147,0.000,LSP,13.495,13.495,0.99,0.8,0.000,9.14,0.00000000035245593,7.77e-11,2.7635,PowerLaw,2.76,180.6751,nvss,3.80e-13,18.3977,18.98,0.7048,1.0569,Y
982,3FGL J1331.8+4718,B3 1330+476,5BZQJ1332+4722,fsrq,203.1885268,47.37296321,103.84,68.19,0.163,0.146,0.668,LSP,13.775,13.997,0.83,0.000,0.000,8.63,0.00000000036401723,6.40e-11,2.5287,PowerLaw,2.53,233.7047,nvss,4.53e-13,18.7343,16.88,0.5516,1.4394,Y
983,3FGL J1332.0-0508,PKS 1329-049,5BZQJ1332-0509,fsrq,203.0186028,-5.162029356,321.36,56.24,0.015,0.029,2.15,LSP,12.6,13.098,1,0.95,0.84,49.71,0.0000000046788,1.95e-10,2.4544,LogParabola,2.5,527.7424,nvss,5.82e-13,18.2412,0.000,0.7112,1.1361,Y
984,3FGL J1332.6-1256,PMN J1332-1256,5BZQJ1332-1256,fsrq,203.1635476,-12.93759553,318.24,48.7,0.006,0.043,1.498,LSP,12.27,12.668,1,0.89,0.000,19.3,0.000000001909537,1.47e-10,2.4171,PowerLaw,2.42,127.281,nvss,0.000,21.3384,0.000,0.8449,1.0156,Y
985,3FGL J1332.8+2723,MG2 J133305+2725,5BZQJ1333+2725,fsrq,203.2812114,27.42177297,37.12,80.73,0.07,0.097,2.126,LSP,12.48,12.975,1,0.82,0.000,9.44,0.00000000045505302,7.23e-11,2.3795,PowerLaw,2.38,218.2731,nvss,0.000,20.1528,19.47,0.7358,-9.9,Y
986,3FGL J1333.7+5057,CLASS J1333+5057,5BZUJ1333+5057,fsrq,203.4740996,50.95997646,107.09,64.84,0.031,0.06,1.362,ISP,13.95,14.323,1,0.8,0.000,14.9,0.00000000069198097,7.57e-11,2.4962,PowerLaw,2.5,54.525,nvss,0.000,0.000,18.95,0.5701,1.3651,Y
987,3FGL J1335.4-2949,1ES 1332-295,5BZBJ1335-2950,bll,203.873676,-29.8436227,314.2,32.05,0.023,0.058,0.513,ISP,14.68,14.86,1,0.000,0.92,6.86,0.00000000041041337,8.09e-11,2.0468,PowerLaw,2.05,10.7588,nvss,7.24e-12,0.000,0.000,-9.9,-9.9,Y
988,3FGL J1337.6-1257,PKS 1335-127,5BZQJ1337-1257,fsrq,204.4157616,-12.95685929,320.02,48.37,0.001,0.052,0.539,LSP,12.863,13.05,1,0.98,0.91,19.07,0.000000001558584,1.35e-10,2.3663,LogParabola,2.44,2676.719,nvss,4.31e-12,16.6152,0.000,0.7152,1.1294,Y
989,3FGL J1338.6-2403,PKS 1336-237,5BZUJ1339-2401,bcu I,204.7572765,-24.02055736,316.67,37.57,0.09,0.123,0.657,LSP,13.66,13.879,0.99,0.87,0.000,7.89,0.00000000045139731,8.48e-11,2.5763,PowerLaw,2.58,502.4668,nvss,0.000,17.4853,0.000,0.5918,-9.9,Y
990,3FGL J1338.9+6532,87GB 133543.8+654752,5BZQJ1337+6532,fsrq,204.3169153,65.54619903,115.43,50.91,0.176,0.41,0.946,LSP,13.285,13.574,0.93,0.000,0.000,7.27,0.00000000013469062,3.93e-11,3.0199,PowerLaw,3.02,211.0996,nvss,0.000,19.8753,19.27,0.698,-9.9,Y
991,3FGL J1339.0+1153,SDSS J133859.05+115316.7,5BZBJ1338+1153,bll,204.7460512,11.88797231,341.43,71.11,0.009,0.046,0.000,ISP,14.32,14.32,1,0.000,0.000,11.52,0.00000000066324202,8.83e-11,1.9654,PowerLaw,1.97,16.122,nvss,0.000,18.0032,17.39,0.4114,1.48,Y
992,3FGL J1339.8-0133,PKS 1337-013,5BZQJ1340-0137,fsrq,205.0192295,-1.629595258,327.02,58.94,0.088,0.279,1.62,LSP,12.62,13.038,0.98,0.000,0.000,5,0.00000000031225056,7.51e-11,2.4688,PowerLaw,2.47,176.1054,nvss,0.000,18.7678,18.44,0.6356,-9.9,Y
993,3FGL J1340.6+4412,RX J1340.4+4410,5BZBJ1340+4410,bll,205.1241629,44.16775443,96.04,70.31,0.053,0.068,0.546,HSP,16.084,16.273,0.99,0.000,0.86,5.81,0.00000000025426899,7.82e-11,1.9342,PowerLaw,1.93,57.2757,nvss,3.71e-12,17.8462,18,0.4258,0.9802,Y
994,3FGL J1340.6-0408,NVSS J134042-041006,, bcu II,205.1750614,-4.168656392,325.61,56.51,0.033,0.089,0.000,HSP,15.344,15.344,1,0.000,0.000,6.65,0.00000000042820528,8.25e-11,1.9814,PowerLaw,1.98,27.1563,wise/nvss,0.000,16.9617,0.000,0.3009,1.4692,Y
995,3FGL J1341.0+3955,SDSS J134105.10+395945.4,5BZGJ1341+3959,bll,205.271279,39.99594903,87.43,73.52,0.078,0.118,0.172,ISP,14.56,14.629,0.98,0.000,0.86,5.5,0.00000000021316818,5.40e-11,2.5412,PowerLaw,2.54,88.9234,nvss,7.72e-12,14.9101,0.000,0.2008,1.3501,Y
996,3FGL J1341.5+5517,SBS 1339+554,5BZBJ1341+5514,bll,205.40033,55.244278,108.39,60.44,0.05,0.113,0.207,HSP,15.4,15.482,0.99,0.000,0.000,6.05,0.00000000021908328,5.11e-11,2.563,PowerLaw,2.56,38.0456,nvss,1.18e-12,17.1329,17.14,0.4215,1.1925,Y
997,3FGL J1341.9-2053,PKS B1339-206,5BZQJ1342-2051,fsrq,205.5197481,-20.85820595,318.54,40.47,0.046,0.146,1.582,LSP,12.48,12.892,1,0.86,0.000,12.41,0.00000000068489309,9.81e-11,2.6484,PowerLaw,2.65,399.5865,nvss,0.000,18.6375,0.000,0.7015,1.1636,Y
998,3FGL J1342.7+0945,NVSS J134240+094752,, bcu II,205.6667447,9.797888773,340.23,68.87,0.034,0.103,0.000,ISP,14.36,14.36,0.98,0.000,0.000,5.15,0.00000000029624922,7.33e-11,1.8699,PowerLaw,1.87,27.4562,wise/nvss,0.000,18.7519,18.14,0.4453,-9.9,Y
999,3FGL J1343.6+5753,1RXS J134357.9+575426,5BZQJ1343+5754,fsrq,205.990084583,57.9117887889,109.82,57.86,0.043,0.111,0.933,ISP,13.824,14.124,0.99,0.000,0.000,4.5,0.00000000017823336,4.64e-11,2.4078,PowerLaw,2.41,116.6497,nvss,2.33e-13,18.5335,19.04,0.6557,1.1989,Y
1000,3FGL J1344.2-1724,PMN J1344-1723,5BZQJ1344-1723,fsrq,206.0600102,-17.39455447,320.46,43.67,0.011,0.029,2.49,LSP,12.865,13.408,1,0.94,0.000,33.15,0.0000000032277325,1.78e-10,2.0443,LogParabola,2.18,340.3926,nvss,0.000,20.4868,0.000,0.8273,-9.9,Y
1001,3FGL J1344.5-3655,PKS 1341-366,, bcu II,206.099213,-36.9411089,314.55,24.73,0.024,0.064,0.000,ISP,14.44,14.44,0.99,0.93,0.000,5.67,0.0000000003851795,8.44e-11,2.1819,PowerLaw,2.18,509.3596,nvss,0.000,17.716,0.000,0.5485,-9.9,Y
1002,3FGL J1345.6+4453,B3 1343+451,5BZQJ1345+4452,fsrq,206.3882186,44.88321461,95.09,69.2,0.014,0.019,2.534,LSP,12.655,13.203,1,0.94,0.000,75.77,0.0000000065208456,1.96e-10,2.1951,LogParabola,2.29,294.1142,nvss,0.000,20.7974,19.64,0.7693,1.0889,Y
1003,3FGL J1345.8+0704,TXS 1343+073,5BZQJ1345+0706,fsrq,206.4554782,7.108644428,338.21,66.17,0.029,0.062,1.093,LSP,12.97,13.291,1,0.86,0.000,15.87,0.0000000010262834,1.05e-10,2.3099,PowerLaw,2.31,137.6594,nvss,4.59e-13,19.7382,19.72,0.7462,0.9731,Y
1004,3FGL J1345.9-3357,NVSS J134543-335643,, bcu II,206.4294171,-33.94540615,315.61,27.58,0.06,0.147,0.000,ISP,14.2,14.2,1,0.000,0.000,6.51,0.00000000041330445,8.37e-11,2.466,PowerLaw,2.47,40.3755,wise/nvss,0.000,19.0629,0.000,0.4928,-9.9,Y
1005,3FGL J1346.9-2958,NVSS J134706-295840,, bcu II,206.7786443,-29.97853932,317.05,31.35,0.03,0.064,0.000,ISP,14.72,14.72,1,0.000,0.000,8.25,0.00000000051378934,9.46e-11,1.744,PowerLaw,1.74,27.478,wise/nvss,0.000,17.877,0.000,0.3667,1.5473,Y
1006,3FGL J1347.6-3754,PMN J1347-3750,5BZQJ1347-3750,fsrq,206.918454,-37.84350551,315.02,23.7,0.06,0.062,1.3,LSP,13.005,13.367,0.99,0.84,0.000,13.1,0.00000000093059266,1.06e-10,2.4929,PowerLaw,2.49,207.6375,nvss,9.43e-13,20.3946,0.000,0.7919,0.7616,Y
1007,3FGL J1349.6-1133,PKS 1346-112,5BZQJ1349-1132,fsrq,207.3810135,-11.5482859,324.84,48.83,0.028,0.052,0.34,LSP,13.04,13.167,1,0.93,0.83,18.39,0.0000000013458442,1.20e-10,2.3919,PowerLaw,2.39,522.8244,nvss,1.20e-12,17.1664,0.000,0.6402,1.2791,Y
1008,3FGL J1350.8+3035,B2 1348+30B,5BZQJ1350+3034,fsrq,207.7197343,30.58155292,51.3,76.54,0.021,0.056,0.712,LSP,13.4,13.634,1,0.91,0.82,20.22,0.0000000010383598,9.35e-11,2.3712,PowerLaw,2.37,322.4777,nvss,1.14e-12,18.8311,17.26,0.5885,1.2248,Y
1009,3FGL J1351.1+0030,PKS 1348+007,5BZQJ1351+0031,fsrq,207.7684761,0.522085072,333.67,59.78,0.027,0.108,2.084,LSP,12.84,13.329,0.99,0.87,0.000,7.3,0.00000000046563448,8.32e-11,2.3127,PowerLaw,2.31,317.0424,nvss,0.000,0.000,21.64,0.9416,-9.9,Y
1010,3FGL J1351.4+1115,RX J1351.3+1115,5BZBJ1351+1114,bll,207.8368565,11.24805071,347.37,68.77,0.023,0.036,0.000,HSP,15.81,15.81,1,0.83,0.88,12.86,0.00000000066242023,9.29e-11,1.7106,PowerLaw,1.71,42.888,nvss,1.88e-12,17.4416,18.04,0.4792,1.0753,Y
1011,3FGL J1351.7-2913,PKS 1348-289,5BZUJ1351-2912,bcu I,207.9451615,-29.20490279,318.44,31.84,0.027,0.075,1.034,LSP,13.04,13.348,1,0.91,0.000,9.05,0.00000000064548572,9.54e-11,2.3962,PowerLaw,2.4,396.4507,nvss,0.000,0.000,0.000,-9.9,-9.9,Y
1012,3FGL J1353.1-4414,PKS 1349-439,5BZBJ1352-4412,bll,208.2355622,-44.2112188,314.41,17.28,0.048,0.076,0.000,LSP,13.285,13.285,1,0.9,0.000,9.77,0.00000000058925992,9.72e-11,2.5934,PowerLaw,2.59,413.8,sumss,0.000,18.1996,0.000,0.6821,1.0427,Y
1013,3FGL J1353.2+1435,OP 186,5BZBJ1353+1435,bll,208.3451662,14.59423842,355.04,70.89,0.028,0.06,0.000,LSP,13.57,13.57,1,0.92,0.000,10.72,0.00000000059736882,8.45e-11,2.3426,PowerLaw,2.34,446.7588,nvss,0.000,19.2155,18.09,0.645,1.3601,Y
1014,3FGL J1354.5+3705,FIRST J135426.6+370654,5BZBJ1354+3706,bll,208.6112218,37.11516001,73.76,73.37,0.033,0.096,0.000,ISP,14.56,14.56,1,0.000,0.000,7.81,0.00000000038319195,6.74e-11,2.2628,PowerLaw,2.26,25.1398,nvss,0.000,17.5305,16.81,0.3511,-9.9,Y
1015,3FGL J1355.0-1044,PKS 1352-104,5BZQJ1354-1041,fsrq,208.6938278,-10.6840712,327.15,49.18,0.079,0.086,0.33,LSP,13.08,13.204,0.98,0.9,0.82,11.63,0.00000000082725837,1.02e-10,2.3867,PowerLaw,2.39,768.7958,nvss,4.07e-12,17.2714,0.000,0.6491,1.0505,Y
1016,3FGL J1356.3-4029,SUMSS J135625-402820,, bcu II,209.1061968,-40.4727227,316.08,20.73,0.025,0.083,0.000,ISP,14.055,14.055,1,0.000,0.000,5.68,0.00000000038816084,8.57e-11,2.0602,PowerLaw,2.06,76,wise/sumss,0.000,19.7015,0.000,0.5764,-9.9,Y
1017,3FGL J1357.5+0125,RX J1357.6+0128,5BZBJ1357+0128,bll,209.4112424,1.470454081,337.44,59.82,0.039,0.119,0.000,ISP,14.8,14.8,0.99,0.000,0.82,5.77,0.00000000041053988,8.62e-11,2.1423,PowerLaw,2.14,61.3928,nvss,3.03e-12,17.0196,17.27,0.4503,1.1458,Y
1018,3FGL J1357.6+7643,S5 1357+76,5BZQJ1357+7643,fsrq,209.4807147,76.72251416,118.02,39.76,0.017,0.093,1.585,LSP,12.305,12.717,1,0.92,0.000,12.79,0.00000000051974586,6.72e-11,2.4841,PowerLaw,2.48,647.2776,nvss,0.000,19.9592,0.000,0.8712,1.0958,Y
1019,3FGL J1359.0+5544,87GB 135720.6+555936,5BZQJ1359+5544,fsrq,209.773931,55.74149539,104.44,58.89,0.007,0.074,1.014,ISP,13.85,14.154,1,0.85,0.000,17.44,0.00000000061546024,7.04e-11,2.5926,PowerLaw,2.59,128.0274,nvss,0.000,19.5005,0.000,0.7018,1.0906,Y
1020,3FGL J1359.2+0204,PKS 1356+022,5BZQJ1359+0159,fsrq,209.8631222,1.998489708,338.76,60.04,0.09,0.169,1.33,LSP,12.76,13.127,0.97,0.89,0.000,4.79,0.00000000036678524,8.35e-11,2.3329,PowerLaw,2.33,808.4842,nvss,9.12e-13,17.4121,18.3,0.7528,1.0776,Y
1021,3FGL J1359.9-3746,PMN J1359-3746,5BZBJ1359-3746,bll,209.957247,-37.7669033,317.57,23.15,0.021,0.034,0.334,ISP,14.85,14.975,1,0.88,0.000,11.7,0.00000000082527019,1.07e-10,2.0237,PowerLaw,2.02,103.3598,nvss,0.000,16.084,0.000,0.3467,1.695,Y
1022,3FGL J1404.8+0401,MS 1402.3+0416,5BZBJ1404+0402,bll,211.2121279,4.033959881,343.32,61,0.011,0.051,0.344,HSP,15.7,15.828,1,0.82,0.91,10.38,0.000000000618532,8.85e-11,1.982,PowerLaw,1.98,42.4451,nvss,4.46e-12,16.9677,15.99,0.226,1.2781,Y
1023,3FGL J1404.8+6554,NVSS J140450+655428,5BZBJ1404+6554,bll,211.208594,65.9078663,111.5,49.56,0.005,0.072,0.363,HSP,15.975,16.109,1,0.000,0.87,7.16,0.00000000027688477,5.13e-11,2.0933,PowerLaw,2.09,15.5111,nvss,2.87e-12,17.6662,17.79,0.3284,1.0278,Y
1024,3FGL J1406.0-2508,NVSS J140609-250808,, bcu II,211.5400419,-25.13593805,323.58,34.71,0.02,0.044,0.000,HSP,15.1,15.1,1,0.000,0.000,9.54,0.00000000057944843,9.35e-11,1.8929,PowerLaw,1.89,30.8318,wise/nvss,0.000,16.3724,0.000,0.253,1.6379,Y
1025,3FGL J1406.6+1644,RBS 1350,5BZBJ1406+1642,bll,211.746257,16.7025525,6,69.65,0.098,0.076,0.000,HSP,16.58,16.58,0.88,0.000,0.8,5.06,0.00000000019166252,6.52e-11,1.6473,PowerLaw,1.65,8.4047,nvss,5.43e-12,18.2019,17.85,0.2904,0.9384,Y
1026,3FGL J1407.7-4256,SUMSS J140739-430231,, bcu II,211.9155037,-43.04220545,317.43,17.67,0.103,0.078,0.000,LSP,12.917,12.917,0.97,0.8,0.000,8.15,0.00000000058990451,9.34e-11,2.1371,PowerLaw,2.14,261,at20g,0.000,17.4685,0.000,0.5444,1.6509,Y
1027,3FGL J1408.8-0751,PKS B1406-076,5BZQJ1408-0752,fsrq,212.2353383,-7.874074078,333.88,50.28,0.036,0.045,1.494,LSP,12.795,13.192,1,0.94,0.000,20.84,0.0000000017896628,1.36e-10,2.3798,PowerLaw,2.38,689.3622,nvss,0.000,19.2805,0.000,0.8179,1.0629,Y
1028,3FGL J1410.4+2821,RX J1410.4+2821,5BZBJ1410+2820,bll,212.622627,28.3487204,41.51,72.48,0.008,0.086,0.000,HSP,15.75,15.75,1,0.000,0.83,7,0.00000000034090378,6.60e-11,1.9746,PowerLaw,1.97,28.9008,nvss,1.99e-12,18.0495,17.08,0.3238,1.2495,Y
1029,3FGL J1412.0+5249,SBS 1410+530,, bcu I,212.9560153,52.81672862,98.17,60.27,0.038,0.085,0.07649,HSP,15.364,15.396,0.99,0.93,0.000,4.65,0.00000000017162642,4.77e-11,2.5622,PowerLaw,2.56,847.6057,nvss,8.29e-13,10.6706,13.89,0.2996,1.9029,Y
1030,3FGL J1415.0-1001,PKS B1412-096,5BZQJ1415-0955,fsrq,213.8368081,-9.932869797,334.54,47.72,0.117,0.194,2.001,ISP,13.6,14.077,0.98,0.000,0.000,4.07,0.00000000028766936,7.59e-11,2.4943,PowerLaw,2.49,262.9528,nvss,0.000,19.324,0.000,0.7284,1.1147,Y
1031,3FGL J1415.2+4832,RX J1415.5+4830,5BZBJ1415+4830,bll,213.903334,48.50845991,91.19,63.1,0.068,0.1,0.496,ISP,14.16,14.335,0.98,0.000,0.000,6.71,0.00000000022100956,5.38e-11,2.6685,PowerLaw,2.67,41.9385,nvss,0.000,18.6177,18.08,0.4352,1.3155,Y
1032,3FGL J1416.0+1325,PKS B1413+135,5BZUJ1415+1320,bcu I,213.995073,13.33992021,2.2,65.91,0.087,0.077,0.247,LSP,12.865,12.961,0.99,0.91,0.000,9.29,0.00000000053048665,8.21e-11,2.3634,PowerLaw,2.36,1092.1969,nvss,0.000,19.5799,18.04,0.6936,1.5959,Y
1033,3FGL J1416.1-2417,NVSS J141612-241812,5BZBJ1416-2418,bll,214.0507332,-24.30375611,326.54,34.65,0.012,0.061,0.13557,LSP,13.84,13.895,1,0.84,0.85,7.59,0.00000000046797216,9.09e-11,1.8528,PowerLaw,1.85,73.0382,nvss,1.69e-12,15.0828,0.000,0.2348,1.5952,Y
1034,3FGL J1417.8+2540,1E 1415.6+2557,5BZBJ1417+2543,bll,214.486128,25.72395674,33.68,70.6,0.058,0.061,0.237,HSP,15.36,15.452,0.99,0.000,0.93,6.54,0.00000000035118891,7.03e-11,2.1637,PowerLaw,2.16,89.6832,nvss,2.70e-11,15.5557,16.39,0.3393,0.891,Y
1035,3FGL J1418.4-0233,NVSS J141826-023336,5BZBJ1418-0233,bll,214.6096967,-2.559483561,341.58,53.65,0.004,0.022,0.000,HSP,15.665,15.665,1,0.89,0.000,33.02,0.0000000027991616,1.72e-10,1.5323,LogParabola,1.71,34.6571,nvss,0.000,16.5576,16.19,0.2598,1.2215,Y
